adress,info,price,district,date,street,dom,clean,rooms,m2,floor,max_floors,rubm2
" В.И. Ленина, 11","2-к квартира, 55.6 м², 3/4 эт.",3500000,р-н Центральный,10 июня 16:23,В.И. Ленина,11,В.И. Ленина 11,2,55.6,3,4,62949.640287769784
" академика Богомольца, 19","2-к квартира, 43 м², 1/9 эт.",2150000,р-н Тракторозаводский,10 июня 15:15,академика Богомольца,19,академика Богомольца 19,2,43.0,1,9,50000.0
"микрорайон Жилгородок, Ессентукская, 7","2-к квартира, 45 м², 5/5 эт.",1900000,р-н Дзержинский,10 июня 08:30,Ессентукская,7,Ессентукская 7,2,45.0,5,5,42222.22222222222
" Землячки, 56","2-к квартира, 52.3 м², 2/9 эт.",2880000,р-н Дзержинский,10 июня 16:23,Землячки,56,Землячки 56,2,52.3,2,9,55066.92160611855
" Тулака, 4","2-к квартира, 44.7 м², 3/9 эт.",2670000,р-н Советский,10 июня 16:23,Тулака,4,Тулака 4,2,44.7,3,9,59731.54362416107
" маршала Воронова, 10","2-к квартира, 54 м², 9/9 эт.",2170000,р-н Советский,10 июня 09:16,маршала Воронова,10,маршала Воронова 10,2,54.0,9,9,40185.18518518518
"Удмуртская, 29","2-к квартира, 43.3 м², 3/5 эт.",1150000,р-н Красноармейский,10 июня 15:29,Удмуртская,29,Удмуртская 29,2,43.3,3,5,26558.89145496536
" Одоевского, 66","2-к квартира, 42 м², 2/5 эт.",1900000,р-н Кировский,10 июня 11:50,Одоевского,66,Одоевского 66,2,42.0,2,5,45238.09523809524
" генерала Штеменко, 31","2-к квартира, 53 м², 7/9 эт.",2610000,р-н Краснооктябрьский,10 июня 17:52,генерала Штеменко,31,генерала Штеменко 31,2,53.0,7,9,49245.28301886792
" Ивана Морозова, 7","2-к квартира, 66.3 м², 4/9 эт.",3969999,р-н Дзержинский,10 июня 16:37,Ивана Морозова,7,Ивана Морозова 7,2,66.3,4,9,59879.32126696833
" Ткачева, 15","2-к квартира, 47 м², 9/9 эт.",3000000,р-н Центральный,10 июня 12:29,Ткачева,15,Ткачева 15,2,47.0,9,9,63829.78723404255
"микрорайон Жилгородок, Колпинская, 16","2-к квартира, 46.5 м², 1/5 эт.",2050000,р-н Дзержинский,10 июня 08:30,Колпинская,16,Колпинская 16,2,46.5,1,5,44086.021505376346
"Мукачевская, 4","2-к квартира, 37.9 м², 2/2 эт.",1170000,р-н Тракторозаводский,10 июня 12:30,Мукачевская,4,Мукачевская 4,2,37.9,2,2,30870.71240105541
" Саши Чекалина, 42","2-к квартира, 37 м², 1/2 эт.",1240000,р-н Кировский,10 июня 16:24,Саши Чекалина,42,Саши Чекалина 42,2,37.0,1,2,33513.51351351351
" 7 Гвардейской, 12А","2-к квартира, 92 м², 3/16 эт.",6300000,р-н Центральный,10 июня 16:23,7 Гвардейской,12,7 Гвардейской 12,2,92.0,3,16,68478.26086956522
" маршала Чуйкова, 37","2-к квартира, 69.5 м², 7/9 эт.",6600000,р-н Центральный,10 июня 18:41,маршала Чуйкова,37,маршала Чуйкова 37,2,69.5,7,9,94964.02877697842
"район Семь Ветров, 8 Воздушной Армии, 10А","2-к квартира, 65 м², 18/18 эт.",2900000,р-н Дзержинский,10 июня 11:02,8 Воздушной Армии,10,8 Воздушной Армии 10,2,65.0,18,18,44615.38461538462
" Землячки, 62","2-к квартира, 51 м², 9/9 эт.",2200000,р-н Дзержинский,10 июня 10:40,Землячки,62,Землячки 62,2,51.0,9,9,43137.25490196078
" Веселая Балка, 44","2-к квартира, 57.7 м², 2/4 эт.",1650000,р-н Кировский,10 июня 13:17,Веселая Балка,44,Веселая Балка 44,2,57.7,2,4,28596.187175043327
" Расула Гамзатова, 11","2-к квартира, 53 м², 2/8 эт.",3300000,р-н Дзержинский,10 июня 16:34,Расула Гамзатова,11,Расула Гамзатова 11,2,53.0,2,8,62264.15094339623
" Глазкова, 23А","2-к квартира, 95 м², 9/10 эт.",3800000,р-н Центральный,10 июня 14:19,Глазкова,23,Глазкова 23,2,95.0,9,10,40000.0
" Одоевского, 66","2-к квартира, 45.6 м², 5/5 эт.",1620000,р-н Кировский,10 июня 15:57,Одоевского,66,Одоевского 66,2,45.6,5,5,35526.31578947368
"Советская, 27","2-к квартира, 63.5 м², 5/6 эт.",2899000,р-н Центральный,10 июня 14:26,Советская,27,Советская 27,2,63.5,5,6,45653.54330708661
"пр-кт Героев Сталинграда, 2","2-к квартира, 43.2 м², 1/5 эт.",1680000,р-н Красноармейский,10 июня 17:00,пр-кт Героев Сталинграда,2,пр-кт Героев Сталинграда 2,2,43.2,1,5,38888.88888888888
"Волгоград, Богунская, 11","2-к квартира, 43.6 м², 5/5 эт.",1780000,р-н Краснооктябрьский,10 июня 12:35,Богунская,11,Богунская 11,2,43.6,5,5,40825.68807339449
"Пугачевская, 16","2-к квартира, 95.6 м², 3/14 эт.",7600000,р-н Ворошиловский,10 июня 18:41,Пугачевская,16,Пугачевская 16,2,95.6,3,14,79497.9079497908
"Ярославская, 6","2-к квартира, 51.3 м², 7/16 эт.",3150000,р-н Советский,10 июня 13:18,Ярославская,6,Ярославская 6,2,51.3,7,16,61403.508771929824
" Быстрова, 102","2-к квартира, 32.1 м², 2/10 эт.",1550000,р-н Кировский,10 июня 14:18,Быстрова,102,Быстрова 102,2,32.1,2,10,48286.604361370715
"микрорайон Тулака, Карла Маркса, 9","2-к квартира, 48.2 м², 1/9 эт.",2770000,р-н Советский,10 июня 11:40,Карла Маркса,9,Карла Маркса 9,2,48.2,1,9,57468.87966804979
" Правды, 2","2-к квартира, 48 м², 4/9 эт.",2060000,р-н Краснооктябрьский,10 июня 09:42,Правды,2,Правды 2,2,48.0,4,9,42916.666666666664
"Шекснинская, 10","2-к квартира, 47 м², 1/5 эт.",1860000,р-н Дзержинский,10 июня 12:15,Шекснинская,10,Шекснинская 10,2,47.0,1,5,39574.46808510638
"Брестская, 9","2-к квартира, 43.6 м², 1/5 эт.",1760000,р-н Красноармейский,10 июня 11:40,Брестская,9,Брестская 9,2,43.6,1,5,40366.97247706422
"Казахская, 8А","2-к квартира, 52 м², 4/9 эт.",2475000,р-н Советский,10 июня 00:49,Казахская,8,Казахская 8,2,52.0,4,9,47596.153846153844
"б-р Энгельса, 29А","2-к квартира, 95 м², 9/9 эт.",4990000,р-н Красноармейский,10 июня 15:34,б-р Энгельса,29,б-р Энгельса 29,2,95.0,9,9,52526.31578947369
"Новороссийская, 2К","2-к квартира, 62.7 м², 2/23 эт.",4500000,р-н Центральный,10 июня 12:43,Новороссийская,2,Новороссийская 2,2,62.7,2,23,71770.33492822965
" маршала Еременко, 118","2-к квартира, 60 м², 1/9 эт.",2950000,р-н Краснооктябрьский,,маршала Еременко,118,маршала Еременко 118,2,60.0,1,9,49166.666666666664
" Таращанцев, 34","2-к квартира, 40.1 м², 3/5 эт.",1700000,р-н Краснооктябрьский,,Таращанцев,34,Таращанцев 34,2,40.1,3,5,42394.014962593516
" Кузнецова, 50","2-к квартира, 51.8 м², 2/4 эт.",1690000,р-н Краснооктябрьский,,Кузнецова,50,Кузнецова 50,2,51.8,2,4,32625.482625482626
"район Семь Ветров,б-р 30летия Победы, 17А","2-к квартира, 50.9 м², 5/9 эт.",2900000,р-н Дзержинский,10 июня 16:59,б-р 30летия Победы,17,б-р 30летия Победы 17,2,50.9,5,9,56974.45972495089
"Историческая, 140","2-к квартира, 50 м², 6/16 эт.",2350000,р-н Дзержинский,10 июня 11:32,Историческая,140,Историческая 140,2,50.0,6,16,47000.0
"Рионская, 7","2-к квартира, 38 м², 8/9 эт.",1270000,р-н Дзержинский,10 июня 12:15,Рионская,7,Рионская 7,2,38.0,8,9,33421.05263157895
"Шекснинская, 85","2-к квартира, 71.2 м², 1/5 эт.",4170000,р-н Дзержинский,,Шекснинская,85,Шекснинская 85,2,71.2,1,5,58567.415730337074
"Казахская, 8А","2-к квартира, 53.5 м², 6/9 эт.",2199000,р-н Советский,,Казахская,8,Казахская 8,2,53.5,6,9,41102.80373831776
"Новороссийская, 2К","2-к квартира, 84.7 м², 11/25 эт.",5350000,р-н Центральный,,Новороссийская,2,Новороссийская 2,2,84.7,11,25,63164.10861865407
"район Семь Ветров,б-р 30летия Победы, 56","2-к квартира, 50.5 м², 1/9 эт.",2600000,р-н Дзержинский,10 июня 13:19,б-р 30летия Победы,56,б-р 30летия Победы 56,2,50.5,1,9,51485.148514851484
" Расула Гамзатова, 11","2-к квартира, 53 м², 2/8 эт.",3350000,р-н Дзержинский,10 июня 15:05,Расула Гамзатова,11,Расула Гамзатова 11,2,53.0,2,8,63207.54716981132
" 51 Гвардейской дивизии, 34А","2-к квартира, 48.3 м², 5/9 эт.",2530000,р-н Дзержинский,10 июня 11:40,51 Гвардейской дивизии,34,51 Гвардейской дивизии 34,2,48.3,5,9,52380.95238095238
" Грибанова, 6А","2-к квартира, 51 м², 3/3 эт.",2460000,р-н Советский,10 июня 11:11,Грибанова,6,Грибанова 6,2,51.0,3,3,48235.294117647056
" Кузнецова, 13","2-к квартира, 45 м², 1/5 эт.",1860000,р-н Краснооктябрьский,10 июня 12:36,Кузнецова,13,Кузнецова 13,2,45.0,1,5,41333.333333333336
" Дымченко, 18Б","2-к квартира, 71.2 м², 7/16 эт.",3370000,р-н Центральный,10 июня 11:52,Дымченко,18,Дымченко 18,2,71.2,7,16,47331.4606741573
"район Семь Ветров, Константина Симонова, 26","2-к квартира, 52.8 м², 1/9 эт.",2680000,р-н Дзержинский,10 июня 11:40,Константина Симонова,26,Константина Симонова 26,2,52.8,1,9,50757.57575757576
"микрорайон Жилгородок, Республиканская, 22","2-к квартира, 41.3 м², 3/5 эт.",1700000,р-н Дзержинский,10 июня 12:15,Республиканская,22,Республиканская 22,2,41.3,3,5,41162.22760290557
" 50 лет Октября, 20","2-к квартира, 48 м², 1/5 эт.",1400000,р-н Красноармейский,10 июня 00:37,50 лет Октября,20,50 лет Октября 20,2,48.0,1,5,29166.666666666668
"пр-кт Героев Сталинграда, 44","2-к квартира, 53 м², 5/9 эт.",2590000,р-н Красноармейский,10 июня 08:17,пр-кт Героев Сталинграда,44,пр-кт Героев Сталинграда 44,2,53.0,5,9,48867.92452830189
