iter	Passed	Remaining
4785	36124	1615
4786	36131	1607
4787	36138	1600
4788	36145	1592
4789	36152	1584
4790	36159	1577
4791	36167	1569
4792	36176	1562
4793	36185	1554
4794	36193	1547
4795	36200	1539
4796	36208	1532
4797	36214	1524
4798	36220	1517
4799	36227	1509
4800	36235	1501
4801	36242	1494
4802	36250	1486
4803	36258	1479
4804	36266	1471
4805	36272	1464
4806	36279	1456
4807	36286	1449
4808	36297	1441
4809	36312	1434
4810	36326	1427
4811	36334	1419
4812	36341	1411
4813	36346	1404
4814	36354	1396
4815	36362	1389
4816	36369	1381
4817	36378	1374
4818	36384	1366
4819	36392	1359
4820	36399	1351
4821	36406	1343
4822	36413	1336
4823	36420	1328
4824	36428	1321
4825	36438	1313
4826	36454	1306
4827	36467	1299
4828	36482	1291
4829	36490	1284
4830	36497	1276
4831	36505	1269
4832	36513	1261
4833	36520	1254
4834	36526	1246
4835	36532	1238
4836	36539	1231
4837	36546	1223
4838	36561	1216
4839	36574	1209
4840	36581	1201
4841	36589	1193
4842	36595	1186
4843	36604	1178
4844	36611	1171
4845	36618	1163
4846	36624	1156
4847	36631	1148
4848	36639	1140
4849	36647	1133
4850	36654	1125
4851	36661	1118
4852	36669	1110
4853	36676	1103
4854	36683	1095
4855	36691	1088
4856	36698	1080
4857	36705	1072
4858	36713	1065
4859	36720	1057
4860	36728	1050
4861	36733	1042
4862	36741	1035
4863	36748	1027
4864	36756	1019
4865	36763	1012
4866	36770	1004
4867	36777	997
4868	36784	989
4869	36792	982
4870	36800	974
4871	36807	967
4872	36815	959
4873	36824	951
4874	36832	944
4875	36839	936
4876	36845	929
4877	36852	921
4878	36860	914
4879	36867	906
4880	36873	898
4881	36879	891
4882	36886	883
4883	36893	876
4884	36901	868
4885	36909	861
4886	36915	853
4887	36922	846
4888	36928	838
4889	36935	830
4890	36942	823
4891	36949	815
4892	36956	808
4893	36964	800
4894	36972	793
4895	36980	785
4896	36992	778
4897	37000	770
4898	37007	762
4899	37014	755
4900	37021	747
4901	37030	740
4902	37036	732
4903	37044	725
4904	37051	717
4905	37059	710
4906	37067	702
4907	37074	694
4908	37083	687
4909	37094	679
4910	37101	672
4911	37109	664
4912	37117	657
4913	37124	649
4914	37131	642
4915	37138	634
4916	37145	627
4917	37153	619
4918	37161	611
4919	37167	604
4920	37175	596
4921	37183	589
4922	37189	581
4923	37197	574
4924	37203	566
4925	37212	559
4926	37219	551
4927	37226	543
4928	37233	536
4929	37241	528
4930	37248	521
4931	37255	513
4932	37262	506
4933	37270	498
4934	37277	490
4935	37285	483
4936	37292	475
4937	37300	468
4938	37306	460
4939	37314	453
4940	37320	445
4941	37327	438
4942	37334	430
4943	37341	422
4944	37349	415
4945	37356	407
4946	37364	400
4947	37371	392
4948	37377	385
4949	37384	377
4950	37390	370
4951	37397	362
4952	37404	354
4953	37410	347
4954	37417	339
4955	37425	332
4956	37431	324
4957	37438	317
4958	37446	309
4959	37455	302
4960	37465	294
4961	37471	286
4962	37478	279
4963	37486	271
4964	37495	264
4965	37503	256
4966	37512	249
4967	37519	241
4968	37526	234
4969	37534	226
4970	37541	219
4971	37548	211
4972	37555	203
4973	37561	196
4974	37569	188
4975	37575	181
4976	37582	173
4977	37589	166
4978	37596	158
4979	37604	151
4980	37611	143
4981	37617	135
4982	37624	128
4983	37631	120
4984	37640	113
4985	37646	105
4986	37653	98
4987	37660	90
4988	37666	83
4989	37672	75
4990	37680	67
4991	37688	60
4992	37696	52
4993	37704	45
4994	37713	37
4995	37721	30
4996	37728	22
4997	37736	15
4998	37744	7
4999	37751	0
